鹦鹉港澳,#genre#
信吉电视,http://220.130.241.203:1935/sjtv/livestream_360p/playlist.m3u8
歐美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
歐美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
Bestv live,http://112.17.40.145/PLTV/88888888/224/3221226596/index.m3u8
大众影视,http://39.134.52.206/wh7f454c46tw2522585283_-1736190513/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8?icpid=88888890&RTS=1575014274&from=1&ocs=2_39.134.52.206_80&hms_devid=835&vqe=3
大众影视,http://39.134.52.206/wh7f454c46tw2522585283_-1736190513/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8?icpid=88888890&RTS=1575014274&from=1&ocs=2_39.134.52.206_80&hms_devid=835&vqe=3
東森電影,http://104.250.154.42:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
東森洋片,http://192.154.103.75:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
東森洋片,http://104.250.154.42:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
中天综合,http://104.250.154.42:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天綜合,http://192.154.103.75:8080//ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天娱乐,http://iptv.52qdg.com/iptv.php?id=tw&pamid=006
中天娱乐,http://192.154.103.75:8080//ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中天娱乐,http://104.250.154.42:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中視综合,http://192.154.103.75:8080//ZZ_zhongshi/ZZ_zhongshi.m3u8,tvming-CTV
华视综合,http://104.250.154.42:8080/ZZ_huashi/ZZ_huashi.m3u8,tvming-CTS
华视综合,http://192.154.103.75:8080//ZZ_huashi/ZZ_huashi.m3u8,tvming-CTS
年代新聞,http://192.154.103.75:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8
八大綜合,http://192.154.103.75:8080//ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
八大综合,http://192.200.120.82:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
世纪综合,http://61.58.60.230:9319/live/49.m3u8
信吉電視,http://220.130.241.203:1935/sjtv/livestream/chunklist_w1048671923.m3u8
人間衛視,http://54.64.23.79:1935/live/vod/playlist.m3u8
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
国家地理,http://104.250.154.42:8080/ZZ_hbo/ZZ_hbo.m3u8
百事通台,http://112.17.40.145/PLTV/88888888/224/3221226596/index.m3u8
MTV音乐,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
MTV音乐,http://unilivemtveu-lh.akamaihd.net/i/mtvno_1@346424/index_3500_av-b.m3u8
HBO2台,http://161.0.157.5/PLTV/88888888/224/3221227026/03.m3u8？fluxustv.m3u8
动物星球,http://192.200.120.82:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
动物星球,http://104.250.154.42:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
动物世界,http://hls-ott-zhibo.wasu.tv/live/394/index.m3u8
华纳电影,http://192.200.120.82:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
华纳电视,http://104.250.154.42:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
好莱坞电影,http://192.200.120.82:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8
福克斯电影,http://192.200.120.82:8080/ZZ_foxaction/ZZ_foxaction.m3u8
福克斯动作,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8
福克斯动作,http://192.154.103.75:8080/ZZ_foxaction/ZZ_foxaction.m3u8
衛星劇場,http://192.240.127.34:1935/live/cs18.stream/media_1254.m3u8
经典频道,http://stream.guihet.com/migu/index.php?id=625542369

鹦鹉港台,#genre#
中天新闻,http://111.13.111.192/211.75.9.37:20060/20067
中天新闻,http://104.250.154.42:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
新闻年代,http://111.13.111.192/211.75.9.37:20050/20055
东森财经新闻,http://111.13.111.192/211.75.9.37:20050/20057
东森电影,http://111.13.111.192/211.75.9.37:20050/20051
非凡商业,http://111.13.111.192/211.75.9.37:20050/20052
三立台湾台,http://111.13.111.192/211.75.9.37:20050/20053
三立都会台,http://111.13.111.192/211.75.9.37:20050/20054
三立新闻台,http://111.13.111.192/211.75.9.37:20050/20056
宝贝臺灣高清,http://ms003.happytv.com.tw/live/F9YMztT5DcwWEr1f/index.m3u8
AXN中文台,http://bbs.mulu8.cn/play/gz.php?id=axn
中视HD,http://104.250.154.42:8080/ZZ_zhongshi/ZZ_zhongshi.m3u8
中视经典,p2p://185.169.196.146:9906/59fd09bd0002ab6d023a86337415321a.ts
台视 HD,p2p://185.169.196.146:9906/59fd099c00008ebf023a04ce64d57ff4.ts
华视 HD,p2p://185.169.196.146:9906/59fd068a0005f99e022e07d55c2f581d.ts
公视3 HD,p2p://185.169.196.146:9906/5ac5da01000d09fc15e6046427920804.ts
TVBS欢乐台 HD,p2p://185.169.196.146:9906/59fd20ae000635720294248563346fd6.ts
TVBS 精彩台 HD,p2p://185.169.196.146:9906/59fd250f000aa01602a54096673b0f2a.ts
壹电视新闻 HD,p2p://185.169.196.146:9906/59fd08ad000509c00236604f613b08e7.ts
寰宇新闻 HD,p2p://185.169.196.146:9906/59fd2b5e0006d13802bde4340bc41e87.ts
寰宇新闻台湾台,mitv://147.135.39.171:9906/5cc68d1700058370fadeb50018e34ae4.ts
寰宇综合 HD,p2p://185.169.196.146:9906/59fd383a000db1c102f021590c272f6e.ts
三立新闻,p2p://185.169.196.146:9906/59fd08fd000707490237995b3c9f2775.ts
三立综合台 HD,p2p://185.169.196.146:9906/59fd27240003732f02ad60c95d8e10a7.ts
三立都会台 HD,p2p://185.169.196.146:9906/59fd20f5000e6b4602953c0079210fd1.ts
中天新闻HD,p2p://185.169.196.146:9906/59fd05020006070602280c953c2545e6.ts
中天亚洲台 HD,p2p://185.169.196.146:9906/59fd05260002b0730228985b2c380c8a.ts
中天综合 HD,p2p://185.169.196.146:9906/59fd04bc00059d610226fb164a845fa5.ts
中天娱乐 HD,p2p://185.169.196.146:9906/59fd049e0006fb6e0226863427c16955.ts
非凡商业.,p2p://185.169.196.146:9906/5b07a59b0005c8ff766a65e653565438.ts
年代新闻 HD,p2p://185.169.196.146:9906/5a56230e0004af51617ff5935a3e292e.ts
中视新闻台 HD,p2p://185.169.196.146:9906/59fd2282000219b8029b479b6fc21d86.ts
民视新闻台,p2p://185.169.196.146:9906/59fd05930008403b022a439a3b9b7401.ts
民视台湾台,p2p://185.169.196.146:9906/59fd0670000decc5022da459628c3d1a.ts
八大综合 HD,p2p://185.169.196.146:9906/59fd22220005cbed0299d18627a207f7.ts
八大戏剧 HD,p2p://185.169.196.146:9906/59fd21c7000edfe70298706f2ef217c7.ts
八大娱乐台 HD,p2p://185.169.196.146:9906/59fd38fe000e2eeb02f31f187a8b3f49.ts
东森新闻 HD,p2p://185.169.196.146:9906/5a1427ee0009fb195fc1064a3af652d1.ts
国兴卫视,p2p://185.169.196.146:9906/59fd0565000d04390229912232d21634.ts
JET综合&年代MUCH,p2p://185.169.196.146:9906/59fd054a00006c030229246e6fa27a75.ts
卫视中文台 HD,p2p://185.169.196.146:9906/59fd0394000660a0022277050be47b46.ts
靖天日本 HD,p2p://185.169.196.146:9906/59fd2893000bff8802b2fc847a9852a6.ts
纬来日本 HD,p2p://185.169.196.146:9906/5bc8a92100047ccf6299e01b2aac4b86.ts
国家地理 HD,p2p://185.169.196.146:9906/59fd16240000683c026af7fe2edc67eb.ts
Discovery EVE HD,p2p://185.169.196.146:9906/59fd286b000e1cdb02b260d1385f3d28.ts
Discovery动力频道 HD,p2p://185.169.196.146:9906/59fd2846000cb99902b1cffa3bb33abb.ts
Ci罪案侦缉 HD,p2p://185.169.196.146:9906/59fd2824000df04802b14b7973731f54.ts
smart知识台,p2p://185.169.196.146:9906/59fd32970005fa4002da1a9d12c87a7d.ts
BBC earth 地球频道 HD,p2p://185.169.196.146:9906/59fd3223000ee20302d857cf1a981663.ts
BBC Lifestyle 生活频道 HD,p2p://185.169.196.146:9906/59fd320000071ba102d7cd137e585878.ts
动物星球 HD,p2p://185.169.196.146:9906/59fd254500042de102a611e03cd83fa7.ts
美食星球 HD,p2p://185.169.196.146:9906/59fd07190004a07d0230361f798d3b15.ts
亚洲美食 HD,p2p://185.169.196.146:9906/59fd27e40007382002b04fb323e85206.ts
中华美食频道 HD,p2p://185.169.196.146:9906/59fd2b35000d642c02bd45b223ec494c.ts
EYETV旅游 HD,p2p://185.169.196.146:9906/59fd27c4000cb3b102afd41b5cc4003d.ts
霹雳台湾,p2p://185.169.196.146:9906/5c02a3f6000debe8c10775e9059a61b0.ts
大爱1台,p2p://185.169.196.146:9906/59fd173e0004273a026f46886dde4613.ts
MTV LIVE 音乐现场,p2p://185.169.196.146:9906/59fd338800019be502ddc6ec066c3089.ts
Disney迪士尼,p2p://185.169.196.146:9906/59fd1766000a51cc026fe44f425c5788.ts
History HD,p2p://185.169.196.146:9906/59fd16f900060059026e396d395f3348.ts
FRANCE 24（English）,p2p://185.169.196.146:9906/59fd268900088bbe02ab049910f0530f.ts
CNN美国有线电视新闻网,p2p://185.169.196.146:9906/59fd16db000b5f05026dc5a57b516fdb.ts
今日俄罗斯,p2p://185.169.196.146:9906/5acb88f40000e1422c19ae4624f1680c.ts
阿里郎电视台,p2p://185.169.196.146:9906/59fd303f000e8d8702d0f510645c2ff4.ts
NBA HD,p2p://185.169.196.146:9906/59fd169800027ee0026cbdab73845c4a.ts
新视觉 HD,p2p://185.169.196.146:9906/59fd2707000213d002acef2341433091.ts
ELTA综合 HD,p2p://185.169.196.146:9906/59fd26ca00086abe02ac0272796720c5.ts
ELTA体育1 HD,p2p://185.169.196.146:9906/59fd07ba000a4d260232ac6f507c5a84.ts
ELTA 体育3 HD,p2p://185.169.196.146:9906/5b1ea05d0009a88cd02e7355473b4230.ts
Eleven Sport 1,p2p://185.169.196.146:9906/59fd23c0000c1e7f02a0245c6964058b.ts
博斯网球 HD,p2p://185.169.196.146:9906/59fd0790000c3d34023208dc252633c0.ts
博斯无限,p2p://185.169.196.146:9906/59fd149100031ddf0264d2721a4e5126.ts
博斯运动2,p2p://185.169.196.146:9906/59fd3861000ae97702f0b8f522337286.ts
纬来体育.HD,p2p://185.169.196.146:9906/5a141bab0009ca9c5f91208265721808.ts
FOX News,p2p://185.169.196.146:9906/5b1ea01b0005bd51d02d708b68395064.ts
SKY SPORTS 1 HD,p2p://185.169.196.146:9906/5bfbedd600089d19a6d0079160a655f2.ts
Nick Jr,p2p://185.169.196.146:9906/59fcf253000a066a01df120704291dc3.ts
FOX SPORTS 3 HD,p2p://185.169.196.146:9906/59fd0ab7000ca0d6023e595351427583.ts
HBO Family 温馨家庭 HD,p2p://185.169.196.146:9906/59fd152900015243026723c45811069b.ts
HBO Signature 原创巨献 HD,p2p://185.169.196.146:9906/59fd14fc0005019f026674e730ed03b5.ts
FOX CRIME HD,p2p://185.169.196.146:9906/59fd14ae0007a794026544e32f606291.ts
FOX 家庭影院HD,p2p://185.169.196.146:9906/59fd229f000615aa029bb9ed79916213.ts
CHC 高清电影 HD,p2p://185.169.196.146:9906/59fd0b3f0002084d024069e339cc1997.ts
CHC 动作电影 HD,p2p://185.169.196.146:9906/59fd25c800060e1102a812154e343f18.ts
fashiontv HD,p2p://185.169.196.146:9906/59fd0add000221eb023eeb130f1c4195.ts
OUTDOOR HD,p2p://185.169.196.146:9906/59fd15a600029d6902690c5b552d077d.ts
CHANNEL NEWSASIA,p2p://185.169.196.146:9906/5a56d833000e41286443908c2a501e55.ts
Bloomberg,p2p://185.169.196.146:9906/59fd143600049ec602636f67016a7ce1.ts
TV5,p2p://185.169.196.146:9906/59fd1365000b6205026040b545ac325b.ts
CatchPlay HD,p2p://185.169.196.146:9906/59fd26e9000849d802ac7b8a43f34f6a.ts
Animax,p2p://185.169.196.146:9906/59fd24f00005da6c02a4c6456cf31e13.ts
tvN HD,p2p://185.169.196.146:9906/59fd248e000a1aa502a3488f618b6de7.ts
靖天育乐台,p2p://185.169.196.146:9906/59fd3068000ea26902d195477bc86f19.ts
靖天卡通台 HD,p2p://185.169.196.146:9906/59fd38e0000de06a02f2a9c951a975a6.ts
龙华动画 HD,p2p://185.169.196.146:9906/59fd26690002a01402aa86134bf26468.ts
CN卡通频道,p2p://185.169.196.146:9906/5a3b9d400006e7bcf9e47334508c3038.ts
靖天戏剧台 HD,p2p://185.169.196.146:9906/59fd36f80009b75202eb367f603a273f.ts
靖天电影台 HD,p2p://185.169.196.146:9906/59fd358c00069b9502e5a7d404d940d2.ts
靖天映画 HD,p2p://185.169.196.146:9906/59fd3565000a788d02e5107642590dce.ts
AXN新力影业动作片电视网,p2p://185.169.196.146:9906/59fd2573000c0b9e02a6c794631510c8.ts
FX 福克斯影视 HD,p2p://185.169.196.146:9906/59fd279b000c06e702af33d47d4c770a.ts
好萊塢電影 HD,p2p://185.169.196.146:9906/5a141b66000b4be65f90135822b40e43.ts
卫视电影台 HD,p2p://185.169.196.146:9906/59fd0369000ea5750221d12f32a532b8.ts
卫视西片台 HD,p2p://185.169.196.146:9906/59fd1475000301e1026465123e2e3650.ts
美亚电影台 HD,p2p://185.169.196.146:9906/59fd08470008d4d60234d2d92e65644c.ts
都市剧场 HD,p2p://185.169.196.146:9906/5bf91be6000ed46d9bcbb93713e17809.ts
纬来精彩 HD,p2p://185.169.196.146:9906/5ac5d68600012bae15d868ee776c7fe2.ts
纬来戏剧 HD,p2p://185.169.196.146:9906/59fd20190002fb090291ddb256d73759.ts
纬来电影 HD,p2p://185.169.196.146:9906/59fd1feb0003d7be02912a31740004af.ts
龙华偶像 HD,p2p://185.169.196.146:9906/59fd38a1000ca5a002f1b363682d5b70.ts
龙华戏剧 HD,p2p://185.169.196.146:9906/59fd38840006b53d02f14094613f7615.ts
龙华洋片 HD,p2p://185.169.196.146:9906/59fd07650001a79102315e34781149f3.ts
龙华经典,p2p://185.169.196.146:9906/59fd3363000e740302dd39b062856e0b.ts
龙华影剧 HD,p2p://185.169.196.146:9906/59fd30d6000988d702d341a0202638f5.ts
三立戏剧台 HD,p2p://185.169.196.146:9906/59fd274c0001400d02adfc6d23452c25.ts
东森戏剧 HD,p2p://185.169.196.146:9906/59fd17a500022c250270d8533c186ce9.ts
EYETV戏剧 HD,p2p://185.169.196.146:9906/59fd35bd00061f9e02e6671d60d7011c.ts
鸿基影剧台,p2p://185.169.196.146:9906/59fd2a8b000cb57f02baad731b97024c.ts
靖天资讯HD,http://61.58.60.230:9319/live/202.m3u8
靖天娱乐HD,http://61.58.60.230:9319/live/204.m3u8
靖洋戏剧HD,http://61.58.60.230:9319/live/203.m3u8
靖天国际HD,http://61.58.60.230:9319/live/205.m3u8
靖洋卡通HD,http://61.58.60.230:9319/live/206.m3u8
靖天卡通HD,http://61.58.60.230:9319/live/207.m3u8
靖天日本HD,http://61.58.60.230:9319/live/243.m3u8
靖天映画HD,http://61.58.60.230:9319/live/244.m3u8
FOX动作,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8
FOX动作电影,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8 
HKC 新闻台,https://ottproxy2.mott.tv/livehls/MOB-SCC/03.m3u8?sessionID=XNoSKsoyhu+3ZzGxIn6l1Azz 
MTV 音乐台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1 
博斯魅力,http://ms003.happytv.com.tw/live/OcScNdWHvBx5P4w3/index.m3u8 
博斯魅力,http://ms003.happytv.com.tw/live/OcScNdWHvBx5P4w3/index.m3u8?token=BIk2YfurpyjroYsSvl8Ciw&time=1558345786385
年代新闻,http://104.250.154.42:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8
MTV 音乐,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
信吉电视,http://220.130.241.203:1935/sjtv/livestream_360p/playlist.m3u8
信吉电视,http://220.130.241.203:1935/sjtv/livestream_360p/playlist.m3u8
歐美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
歐美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
Bestv live,http://112.17.40.145/PLTV/88888888/224/3221226596/index.m3u8
大众影视,http://39.134.52.206/wh7f454c46tw2522585283_-1736190513/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8?icpid=88888890&RTS=1575014274&from=1&ocs=2_39.134.52.206_80&hms_devid=835&vqe=3
大众影视,http://39.134.52.206/wh7f454c46tw2522585283_-1736190513/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8?icpid=88888890&RTS=1575014274&from=1&ocs=2_39.134.52.206_80&hms_devid=835&vqe=3
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
BabyFirst,http://ms003.happytv.com.tw/live/F9YMztT5DcwWEr1f/index.m3u8
東森電影,http://104.250.154.42:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
東森洋片,http://192.154.103.75:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
東森洋片,http://104.250.154.42:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
中天综合,http://104.250.154.42:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天綜合,http://192.154.103.75:8080//ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天娱乐,http://iptv.52qdg.com/iptv.php?id=tw&pamid=006
中天娱乐,http://192.154.103.75:8080//ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中天娱乐,http://104.250.154.42:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中視综合,http://192.154.103.75:8080//ZZ_zhongshi/ZZ_zhongshi.m3u8,tvming-CTV
华视综合,http://104.250.154.42:8080/ZZ_huashi/ZZ_huashi.m3u8,tvming-CTS
华视综合,http://192.154.103.75:8080//ZZ_huashi/ZZ_huashi.m3u8,tvming-CTS
年代新聞,http://192.154.103.75:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8
八大綜合,http://192.154.103.75:8080//ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
八大综合,http://192.200.120.82:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
世纪综合,http://61.58.60.230:9319/live/49.m3u8
信吉電視,http://220.130.241.203:1935/sjtv/livestream/chunklist_w1048671923.m3u8
人間衛視,http://54.64.23.79:1935/live/vod/playlist.m3u8
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
卫视卡视,http://iliketot.dyndns.tv/c8233976dbba4a06a101780907447375.m3u8?&wmsAuthSign=c2VydmVyX3RpbWU9MTAvMjIvMjAxNyAxOjM2OjExIEFNJmhhc2hfdmFsdWU9T1lvZDZ5TjFaWk53M3J4OWZOTWtFUT09JnZhbGlkbWludXRlcz0yJmlkPW1jZ2x5bWFyfDc2MXxpcHR2aGVyb3wxNTA4NjM2MTcxfDIyMy4yMDUuMTIyLjE2Nw
国家地理,http://104.250.154.42:8080/ZZ_hbo/ZZ_hbo.m3u8
百事通台,http://112.17.40.145/PLTV/88888888/224/3221226596/index.m3u8
MTV音乐,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
MTV音乐,http://unilivemtveu-lh.akamaihd.net/i/mtvno_1@346424/index_3500_av-b.m3u8
HBO2台,http://161.0.157.5/PLTV/88888888/224/3221227026/03.m3u8？fluxustv.m3u8
动物星球,http://192.200.120.82:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
动物星球,http://104.250.154.42:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
动物世界,http://hls-ott-zhibo.wasu.tv/live/394/index.m3u8
华纳电影,http://192.200.120.82:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
华纳电视,http://104.250.154.42:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
好莱坞电影,http://192.200.120.82:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8
福克斯电影,http://192.200.120.82:8080/ZZ_foxaction/ZZ_foxaction.m3u8
福克斯动作,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8
福克斯动作,http://192.154.103.75:8080/ZZ_foxaction/ZZ_foxaction.m3u8
衛星劇場,http://192.240.127.34:1935/live/cs18.stream/media_1254.m3u8
经典频道,http://stream.guihet.com/migu/index.php?id=625542369

鹦鹉弯弯备用,#genre#
功夫台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/291236_97IGR.m3u8
香港卫视,http://cctvalih5ca.v.myalicdn.com/cstv/xianggangweishi_2/index.m3u8
翡翠台,http://116.199.5.58:8114/index.m3u8?3Fsv_chan_hls_se_idx=10&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
明珠台,http://116.199.5.52:8114/00000000/index.m3u8?Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
有线娱乐,https://icable.cdn.utvhk.com/live/72ee37b54d524bcb806957577dfdfd72/fe371c746eb94b01b7fb0e70569a2e9f.m3u8
星河,http://192.154.103.75:8080/ZZ_xinghe/ZZ_xinghe.m3u8
无线新闻,http://www.liveviptv.xyz/tv/tvb.php?vid=wxxw.m3u8
有线新闻,https://icable.cdn.utvhk.com/live/4cc64fb362004798b222978935590b2c/1980ba5c365e4f049f99aced1277303c.m3u8
有线财经,https://icable.cdn.utvhk.com/live/5bcdb730f6be41868ac15afffbb67152/3d27db5ab65942eda36b25374669990d.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
华纳电影,http://192.154.103.75:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
F0X电影,http://192.154.103.75:8080/ZZ_foxaction/ZZ_foxaction.m3u8
龙祥电影,http://192.154.103.75:8080/ZZ_shidai/ZZ_shidai.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
华视HD,http://192.154.103.75:8080/ZZ_huashi/ZZ_huashi.m3u8
中视,http://192.154.103.75:8080/ZZ_zhongshi/ZZ_zhongshi.m3u8
中天综合,http://192.154.103.75:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天娱乐,http://192.154.103.75:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
东森新闻,http://192.154.103.75:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
八大综合,http://192.154.103.75:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
东森电影,http://192.154.103.75:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
TVBS_N,http://60.199.188.66/HLS/WG_TVBS-N/01.m3u8
三立新闻,http://60.199.188.66/HLS/WG_ETTV-N/02.m3u8
中天新闻,http://192.154.103.75:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
年代新闻,http://192.154.103.75:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8
一新闻,https://usb.bozztv.com/ssh101/NEXTTVHD/NEXTTVHD/playlist.m3u8
信吉,http://220.130.241.203:1935/sjtv/livestream_360p/playlist.m3u8
哈南台,http://61.58.60.230:9319/live/90.m3u8
亚美卫视,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
NHK华语,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/zh/725580/livecom_zh.m3u8
海外一线,#genre#
日本l全天新闻,https://n24-cdn-live.ntv.co.jp/ch01/High.m3u8
新马l朝阳频道,http://d11h6a6nhl9kj9.cloudfront.net/hls/suriactv/master02.m3u8
